,resp.simple,resp.simple,Relapse,Relapse,vital.status,vital.status,Overall_Survival_binned,Overall_Survival_binned,Remission_Duration_binned,Remission_Duration_binned
PCA_40,0.025455910525323144,1.438135945807427,0.021797946548266833,1.8229627715538639,0.010880270047654947,1.438135945807427,0.012675418641449832,0.5500578478004825,0.04501522042412898,-1.1730759778025899
PCA_41,0.011367707667164662,-1.1674154655418807,0.02628530583534716,1.9131002678044302,0.037341462869299735,1.077535542746444,0.029619608390563212,1.077535542746444,0.06369186209350716,1.077535542746444
PCA_42,0.02567800973342575,1.122925141169154,0.035023784148601855,-0.8467053273725282,0.02562875225045358,-1.2554965566925,0.03946979675934181,-1.2833686859643163,0.03393505051081713,-0.8467053273725282
PCA_43,0.011126928404638359,1.6854064691461859,0.02038889100440855,-0.8197939972156219,0.022560963953305757,0.37877250041630184,0.02054096877472622,-0.5643617928022611,0.03340938964093043,-0.22051074839966
PCA_44,0.012438702043872651,0.09878431846712532,0.02318281982638981,-1.0223868226219315,0.02346742508787475,0.046393143649879676,0.03926770564799331,-1.0223868226219315,0.06265150686360799,-0.8861697680970928
PCA_45,0.02667471657190945,-0.8141703491632923,0.012617541529315934,-1.9294293003496854,0.012375690643364412,-2.3025410502390073,0.02489095486894885,0.9403328613762922,0.030615572439110506,0.2931766236473603
PCA_46,0.041097184531421915,0.38199859139328973,0.021797946548266833,1.1020855631149784,0.018073696224614966,1.1006448946510212,0.06601193913770889,0.7612841403348702,0.0594691225304409,-1.7010585543593226
PCA_47,0.017026979178836,-0.0531354119129861,0.012953486639519007,1.8814934647929604,0.02638447448877934,-0.5595827618360087,0.04807347622537261,-0.2455854048837347,0.06849017685363361,0.6356329839823247
PCA_48,0.017201380933259625,-0.9841064748145383,0.031022950449075937,0.38375380255210834,0.015238454260482218,0.6718247891004341,0.0411839801527768,0.00763257884882429,0.04209545923110647,-0.8855419020743454
PCA_49,0.012243263884677114,-0.4838404540390364,0.030817249893945853,-1.4792318297629268,0.02562875225045358,-0.9959321018659328,0.03783610416895655,-1.182886195517022,0.043042253956618204,0.1238839899883506
PCA_5,0.019666502386166518,4.138258704766546,0.012953486639519007,-7.013972707136028,0.02951483155508699,2.182645651090528,0.010610457185096678,-7.687088979180624,0.02858609332951645,1.1100881149061266
PCA_50,0.019666502386166518,-1.3301050118032347,0.013486864969528778,0.7579367718990164,0.01450732296793511,-0.04573398657631045,0.011581239627342033,-0.8268719200476562,0.025090190386216515,-0.2560403532801343
PCA_51,0.011126928404638359,1.789322863659641,0.03625282353900802,1.0983257330746867,0.012375690643364412,-1.9234975394833969,0.01715994704337831,-0.3661756481650671,0.03359881512177476,-0.7065175184531789
PCA_52,0.01668413324196502,0.9670872523872522,0.012617541529315934,1.6851671799594343,0.03081709534478383,0.06041150875191059,0.016096719774951196,0.032656128844706256,0.026658243993061603,-1.1144354950095852
PCA_53,0.009575104501759024,-0.7724831909784957,0.02628530583534716,-1.398421015652269,0.03535638030477739,-0.9787581559278073,0.01505452003288199,-1.7113899279891556,0.03240077709132019,1.2049113006045606
PCA_54,0.04436479653704248,0.6358735821734189,0.054178531643196304,1.0278761329137691,0.01977683614229951,0.5027400240778346,0.02942169498377356,-0.5075087402945408,0.03435193092481658,1.0278761329137691
PCA_55,0.021895037065312525,0.7880713647858681,0.017659598064861837,-1.2987582869860914,0.02562875225045358,1.1016159755712094,0.054188354932557636,1.116910834633909,0.06379071586173812,1.1150150776251386
PCA_56,0.0205715352302851,-0.6710991931904964,0.012512751659910837,-1.2141684997386157,0.01728608539841775,0.18593205620575448,0.02620451129734374,0.9241668947946042,0.02652414708308526,-1.2141684997386157
PCA_57,0.022551394780784384,1.0330686182325493,0.06386921710938409,0.7945185867065976,0.024918440345119364,-2.0425228596556133,0.02080668185846246,-1.8976889119434284,0.06485840832090256,1.126784702046316
PCA_58,0.0357737016203467,1.0574618848188453,0.044689811001235036,0.9169234619451632,0.014752924666570265,0.8959205484228385,0.016031142696190097,1.0574618848188453,0.04638566163870202,0.9775160112063466
PCA_59,0.019666502386166518,1.2800016048410334,0.03297277535231524,0.3228400239195621,0.01789351720922039,-0.5905298506852406,0.029696946487504317,-0.7031370954995313,0.043328588528986134,0.04132191188383527
PCA_6,0.022551394780784384,2.7556523725062796,0.012953486639519007,3.5660417126191,0.010710502273988065,1.1798953222869066,0.017286768281781995,0.09937620213647946,0.027170257709283996,1.3599818423119778
PCA_60,0.007185858819259032,1.077559344632541,0.017354291580428782,-1.3543268613289978,0.012375690643364412,1.8729506977101869,0.02080668185846246,1.324404936966983,0.03429666150780997,-0.6777870897457126
PCA_61,0.009350982574998334,1.7347049168206046,0.03275413505471203,-0.012979382788333549,0.012375690643364412,-1.4779680131270394,0.02271873882393849,-0.4290665842529626,0.012099165953099567,1.542145899790015
PCA_62,0.05091210489274958,0.5198045200737809,0.02628530583534716,0.9972394786913805,0.019499510644241547,0.3191434505098625,0.02843023948283018,1.2878520621977454,0.05940835651858967,0.13924042262496994
PCA_63,0.018800766230330446,1.6365291877889026,0.03170587009772341,-0.371340283346713,0.012617544587524343,-0.40536129087117945,0.025489839022484695,-1.31624180179761,0.024611678391451508,0.09861402455146462
PCA_64,0.023981070905085833,-0.44394769012953317,0.02015899226841575,0.44771656637485435,0.018073696224614966,0.8329155251847498,0.027256826818865765,0.07678423566902914,0.03522621484820582,0.5903828474155564
PCA_65,0.009350982574998334,1.5098632430031655,0.01506418385878433,0.23030545937582447,0.007162197105013202,0.14220201530861942,0.04002315155806051,1.1334427216193455,0.020563671157226127,-1.1915626864852236
PCA_66,0.018800766230330446,1.217543974825103,0.03889823510983792,0.3634673988988195,0.02688683776753631,0.3712089722903671,0.03305225888069985,-0.16804872843973007,0.04559530698360814,0.3634673988988195
PCA_67,0.027060363350925654,-0.06847495991479136,0.029033239075990952,0.6186830628617384,0.04273010587599996,-0.14398683054957484,0.042485560614786255,0.022139284846948826,0.033741244664888925,0.022139284846948826
PCA_68,0.017201380933259625,-0.934678653571968,0.011255121423213832,-0.6868734068326448,0.016554000597660407,0.5716528002941752,0.028512673428941815,-0.9910653924867434,0.02735084920915585,0.900360431621781
PCA_69,0.015722320508877174,-0.1562369688786991,0.012953486639519007,1.267300532273244,0.024918440345119364,-1.5418891498733391,0.023233250722605625,-1.1938343366377187,0.018352065458639683,0.5467218983972935
PCA_7,0.0355675055042014,-0.30520795145754853,0.015095668130149953,-0.7267907072766402,0.013481499238576444,-2.6239131084625527,0.02334929810346864,-1.088147355121576,0.026635306641504944,4.121410984642914
PCA_70,0.02835172481883108,1.2000795967418365,0.019941700139056606,-0.18673149516182264,0.01106804580739773,-0.19250819968608512,0.04240469479661396,0.5209357945429978,0.023945096777713906,0.860250078831085
PCA_71,0.020564610872697564,-1.1234312704005227,0.02541900221826532,1.1314444766798795,0.03763381907334373,1.1353403029393838,0.02377715065390351,-1.0799933555286014,0.029695728748520778,0.2584011344080177
PCA_72,0.01307666999518664,0.33708414000016385,0.012617541529315934,-1.568803488258658,0.012533091339301583,0.9199844799143739,0.024958899034980005,0.9789294581079457,0.022172582537386853,-0.21961843182801433
PCA_73,0.009350982574998334,1.4796947219360161,0.01765959806486179,1.1943738300651214,0.06360641663528377,1.1970180988076606,0.04631082229654065,0.7432477301016163,0.04944725615873535,1.1943738300651214
PCA_74,0.048697063895074444,-0.47225781230636765,0.035394686429959465,0.638422704934021,0.05275461232140087,0.3271491841787528,0.06000435841387691,0.38374436977061976,0.033141851599252536,-0.9957632790311368
PCA_75,0.008317919160918175,-1.4722847106448622,0.044689811001235036,-0.8257418732148285,0.013809061728020877,-0.6978542789978988,0.03442676905264053,-0.6978542789978988,0.021775701202469078,-1.0033635318494531
PCA_76,0.009350982574998334,-1.7519806580619028,0.058727837882231015,-0.0696421024730407,0.022526196860668257,-0.17349130573340465,0.023188788693586426,-1.2915879302994242,0.06628340367753793,-0.5568926146142481
PCA_77,0.009350982574998334,1.4965889262555612,0.01765959806486179,1.132740357451917,0.030970726452497988,-0.35413391918865567,0.034599898764402504,-0.06015628308921328,0.07507686009695101,0.9334055749149797
PCA_78,0.018800766230330446,1.1569503720952221,0.05159825752281877,1.0276439209296988,0.027448151448554045,0.9735750270866614,0.014121283030564702,-0.16216904522442244,0.04944725615873535,1.0276439209296988
PCA_79,0.008690122100067144,-0.6678274739910397,0.013829651345915073,-0.28942939931769907,0.04192846511476679,0.3228874851537067,0.01964435932471753,-0.062390554513694685,0.02663530664150504,-1.1287851285931092
PCA_8,0.03928737091636002,1.3543485130960455,0.01914162865488034,0.34238936733491876,0.01456801513902449,2.995363344060035,0.020212534831864817,2.9406628496945686,0.03538969065295414,2.448358400405372
PCA_80,0.04618827682758048,-0.07538241992012518,0.012617541529315934,1.1547095828056901,0.018208354006174793,0.37146248280954053,0.030364363579811426,1.1534410625864555,0.024984708868588057,0.6841276203973141
PCA_81,0.01680096694268851,-0.9604911810041068,0.027978039726723414,-0.9731071391069073,0.011861067848255247,-1.2191183221115165,0.024693570657175083,0.9255945553645639,0.02915277980030795,-0.619860312228494
PCA_82,0.021066611389818746,0.2670327216439712,0.02946174852712094,0.5816587090177667,0.01372411450039901,-0.053885785477300274,0.03185941486688747,0.7641417816945681,0.0441111678824353,-0.77752555643703
PCA_83,0.009350982574998334,-1.6438799937168282,0.02541900221826532,1.3848059472668879,0.024918440345119364,1.3836856616130333,0.014049651600387954,1.106562947166364,0.03189889167032273,0.11272833348969358
PCA_84,0.013037639319634642,-0.1925443295544047,0.022476299356959828,-0.3846902496574509,0.018073696224614966,-0.8202210018910223,0.03558521823489244,0.6208733988818242,0.03722995045350047,0.3902982947581688
PCA_85,0.019837556824143898,0.5485921159448715,0.054194099889207314,0.3325983960945116,0.019944195750529525,0.8255432616330338,0.031998608300994213,0.9244543850930922,0.03195055905063149,-0.26304642435980363
PCA_86,0.016779025228694122,-0.10450268804210894,0.02541900221826532,1.120709432671971,0.0143682941607165,0.8837899618156573,0.019165163483238823,-0.8761832502598168,0.016546585600989313,0.8837899618156573
PCA_87,0.010349666162592364,-0.7823982027791392,0.021797946548266833,0.9623683528382634,0.024918440345119364,-1.1097739404904943,0.030386035706140846,-0.023977743747833236,0.03248621272470875,-0.5367627374459891
PCA_88,0.011126928404638359,-1.0190582848197993,0.021797946548266833,-0.9093402835184234,0.028717404434933536,-0.2909297307288503,0.02057875106607443,-0.5801862796142958,0.023465316349883025,-1.1487250136305163
PCA_89,0.01680096694268851,-0.783067333786581,0.017699093815582767,-0.3178009406194602,0.016215112889853,0.9229094411595284,0.021945452449514624,-0.7110618205583361,0.05779730279825113,-0.19594545669473806
PCA_9,0.029219794553504208,-1.2198164472990225,0.012953486639519007,4.128185599344684,0.005305562203840375,4.377644255624263,0.03498757194205537,-4.6599225043039585,0.0300892920548535,1.6450923191574258
PCA_90,0.019666502386166518,-0.9238088536220328,0.0213636357383149,-0.7605837872998775,0.050527725586436256,-1.012840707979572,0.027865362340866895,-1.012840707979572,0.04531666235948817,0.020918045394078044
PCA_91,0.009569459168576877,-0.44158592757159787,0.016047925365651465,0.7390457386574489,0.02948095361655445,-0.6377460682583895,0.028791417556302656,-0.6712368239854027,0.0654806606374918,-0.5354245963040136
PCA_92,0.01796395352969965,0.4869341644108436,0.03664680184735175,-0.022765194540278477,0.012375690643364412,1.4346389390707444,0.03763187033409887,-0.03709082863639579,0.026135030942562087,-0.028312751800395608
PCA_93,0.017963953529699594,-0.4174649171696314,0.018430622151418913,0.22596461211863272,0.008085369379410956,0.37617531425358575,0.020552924833543762,0.3866871053982641,0.04875050553629745,-0.2035795474231099
PCA_94,0.022551394780784384,-0.7525416022440938,0.038748410881841305,0.337309107550257,0.012375690643364412,-1.1331243897913275,0.01520402018431033,-0.11247055046011001,0.04973342993253527,0.38920676039760704
PCA_95,0.02267578690513064,0.27397832371724906,0.0433199495241689,0.27397832371724906,0.024254543670266138,-0.8068477670750194,0.02080668185846246,-0.9134763500231355,0.04501522042412898,-0.8068477670750194
PCA_96,0.019666502386166518,-0.8016969653469894,0.012512751659910837,-0.736933276157701,0.011861067848255243,1.0598201003749368,0.01093136673611897,0.643551208793903,0.03220429162739502,-0.7089253440928498
PCA_97,0.011126928404638359,0.8156193720757603,0.02510345154621796,0.14895650542859817,0.011861067848255247,-1.1676062551708686,0.011022688218113696,-0.5565863491262153,0.03848005984884062,-1.1522848933765537
PCA_98,0.009350982574998334,-1.2323489174524995,0.016047925365651472,-0.778432409456167,0.03129036395523388,0.1180452655200559,0.013731305646249359,0.13374752346159724,0.04799439685647178,-0.48841953615202316
PCA_99,0.010674275572750747,0.31941973680247404,0.017354291580428782,0.682002931813009,0.01542659006345859,0.5830379786862818,0.034832078957288126,0.3079580741118737,0.061959257210314256,-0.5393793945696601
PCA_Sq_1,0.040282564746989546,5.598557987080786,0.012740521496425378,12.258044090356746,0.017814938186403007,-4.388875468988334,0.051100548919903954,-0.914985571225162,0.04791320373737595,-1.831993367699761
PCA_Sq_10,0.025455910525323144,5.16823800063869,0.01523354186300585,-0.7060689306177146,0.021826766016366905,-2.5571948657921,0.021388084010509623,-1.6278194833643358,0.04820684480115123,-1.3810529757333132
PCA_Sq_100,0.018800766230330446,2.4793197785675862,0.023150345893103497,-0.9898698480338997,0.016215112889853,1.5401801832536668,0.04494734702525338,1.086802447584878,0.04181099221879547,1.5308896818755624
PCA_Sq_101,0.02835172481883108,-1.838079268426298,0.01737984357440936,-0.30322980591060467,0.029303032385565864,-0.30229605998892906,0.03856389983230235,-1.4797298531242453,0.05807660547500071,0.4959493298464006
PCA_Sq_102,0.009350982574998334,1.9231280812197085,0.016047925365651472,-1.1983271767332226,0.012375690643364412,-2.2862294172643636,0.02110463175447075,-1.2997941246903184,0.023403554930562454,-1.3754389140726069
PCA_Sq_103,0.009516575918857614,1.062736664955255,0.05895973833381041,-0.6034860269732936,0.018073696224614966,-1.292602819314113,0.014673844208580422,-0.21264366713820193,0.038798760829868106,-0.05836378825592892
PCA_Sq_104,0.027060363350925654,0.004415247465698879,0.046317403203905205,-1.130437488104592,0.026368247219149543,-0.41321055922416816,0.02606668790258504,-1.3120139257958385,0.02663530664150504,-1.4481962540642734
PCA_Sq_105,0.013954527499512315,1.3988110604378985,0.0424311511639634,0.5938428251463552,0.03142630514455924,1.116215828899378,0.04772804076883798,1.116215828899378,0.07013450695551449,1.0391444021161451
PCA_Sq_106,0.02985252172338504,-0.783948368236894,0.012617541529315934,1.9818481112353146,0.012493578234312581,0.8881834902675458,0.01536246749037029,0.26452349979832235,0.03204232170588733,0.6079884220857208
PCA_Sq_107,0.009350982574998334,-2.0162254784742064,0.055891645890680186,-0.030316963313966605,0.012533091339301583,1.3857159071208063,0.031998608300994213,1.4364911516819259,0.04178696462922904,-0.5135495699297026
PCA_Sq_108,0.009639446798142493,0.4449324456358119,0.026173818675169103,-0.012333630122303152,0.024918440345119364,1.9310471918496859,0.0325339315252563,-0.0035400517423394007,0.037657671690072614,-0.40804465722067196
PCA_Sq_109,0.03800632781347202,1.4475436968173567,0.06490195525423831,-0.007150395501657414,0.018038915954771223,0.43409515313601643,0.01661243848995022,1.4475436968173567,0.03030094648093451,-1.1371608984558426
PCA_Sq_11,0.020082365713604722,0.1971732021777406,0.044689811001235036,4.123636114272781,0.016409687324334093,1.6776428247709525,0.046892660890670346,1.6776428247709525,0.04746462418113878,1.9994840470738247
PCA_Sq_110,0.018800766230330446,-1.9998629676817403,0.02932252304214808,0.8828936461769605,0.013809061728020877,-0.7587334248285025,0.021841766551747188,-1.913455214698287,0.016760671628557544,-1.0221381414337425
PCA_Sq_111,0.009350982574998334,-1.9335402401318813,0.030817249893945853,-1.1252012510685936,0.018073696224614966,-1.1260218038409744,0.02242431099729247,1.7002927231771998,0.023465316349883025,1.8961140093453936
PCA_Sq_112,0.02835172481883108,-1.665938042867845,0.020295291747448485,-0.17182859460562971,0.01690983608028629,0.04821611471303511,0.030364363579811426,-1.7521245647573864,0.036817207409972186,-1.4337850840447586
PCA_Sq_113,0.021707116233626977,-0.5135095748491256,0.017445230162568187,1.2558676955103714,0.01176810800691,1.17703405475178,0.02820131613848509,0.25730824590154633,0.04272368668607207,-0.7762883773777638
PCA_Sq_114,0.014448457714475837,0.00716311858969787,0.02541900221826532,1.5588214497616852,0.024918440345119364,1.6063211945934808,0.019134955561190825,-0.5865836918077463,0.06226594012216102,-1.1407473815120275
PCA_Sq_115,0.014120351650870236,0.6561498047419771,0.06498920314488321,-1.2113786897052758,0.010709358542114966,-1.278375227622666,0.042087126450378154,-0.9685162397547362,0.03522621484820587,-0.5665370122503948
PCA_Sq_116,0.011126928404638359,-1.4998175806652512,0.050794171228125545,0.5701392233266316,0.019944195750529525,1.2625289556723485,0.0358255957666911,1.0822191295406514,0.06563037609761846,-0.7208791317763197
PCA_Sq_117,0.019837556824143898,-0.5879938518183456,0.021797946548266833,1.3438239140744903,0.012533091339301583,1.3391710682173565,0.02242431099729247,1.511753001354882,0.05946912253044086,1.3857693227849435
PCA_Sq_118,0.021927724670027474,1.1038378999411615,0.02541900221826532,-1.7015324087585624,0.013252889006496002,0.4240603021722267,0.03856389983230235,1.3055301542242521,0.04638566163870202,1.0681331102293732
PCA_Sq_119,0.0445938621416484,-0.8527939777392941,0.02541900221826532,-1.9631132347787157,0.02948095361655445,-0.8760873887261351,0.03093122407307114,0.2963476309448623,0.018309360125217555,-0.5344506942524669
PCA_Sq_12,0.025455910525323144,-5.6430293597717895,0.02628530583534716,5.055121840748653,0.01934874480024662,-0.1506749487903125,0.03498757194205537,-6.550461827673077,0.04682442554389277,-6.550461827673077
PCA_Sq_120,0.018800766230330446,-1.4290536821869,0.036869529928287736,-0.7806681603098315,0.024918440345119364,1.7154900969505942,0.02080668185846246,-1.408590273645875,0.059428274560874295,-0.7806681603098315
PCA_Sq_121,0.019094608152509907,-0.054574813709967085,0.040018551555064286,-0.9851682508832864,0.03224265634392587,-0.5705474125387382,0.022333993684919173,-0.5797612089463948,0.03695255289484005,0.7009564917178763
PCA_Sq_122,0.03800632781347202,1.4406132606486852,0.016294452172207263,0.08726284434883169,0.019944195750529525,-1.1026688615966012,0.05186828264215171,-1.229089317965519,0.055686927152927446,-0.9380702646686543
PCA_Sq_123,0.013954527499512315,-1.3696958807243904,0.027978039726723365,1.0879794999218388,0.00828221129743012,-0.42643314660312637,0.04465983983217037,0.6206750261369924,0.04008191799341165,0.014909967527006351
PCA_Sq_124,0.018800766230330446,1.5001140593965372,0.014232079589920898,-0.6403721110231102,0.039340154259553506,0.7814299077497842,0.0583670024886186,0.8973467064024863,0.0630452214226713,0.7767405344505709
PCA_Sq_125,0.011126928404638359,1.2794401361641268,0.02541900221826532,-1.2546729793985791,0.01742445558888764,0.17475415431588148,0.020295384080652568,-0.7865756314146526,0.020233479569555346,-1.0044486677945155
PCA_Sq_126,0.03313578295303213,0.5291423232488006,0.02541900221826532,-1.6004468852527631,0.019944195750529525,1.0371815788717227,0.03442922368230875,1.1833298578865359,0.025186977319875292,0.22292688150347773
PCA_Sq_127,0.023157263621708724,-0.012819847754134805,0.014497314108109727,-0.38910920033813867,0.018073696224614966,0.8438355895873944,0.01857188965757295,-0.15120264917084336,0.05061797143791569,0.08632121798322001
PCA_Sq_128,0.02431283322186939,-0.29424824493524815,0.028663011075781175,-0.15380794932406627,0.01654805662709384,0.5300142916322685,0.03389725718375286,0.5300142916322685,0.04511048897116998,-0.2698696593535834
PCA_Sq_129,0.021578190649607476,0.2695210880054604,0.02514908408382721,-0.6753773871401649,0.016554000597660407,0.6078968932940965,0.03475513439012803,1.1122683766488557,0.022077792268403035,0.6078968932940965
PCA_Sq_13,0.022551394780784384,4.285260625283708,0.026412694237064493,-0.30601069525744506,0.017825400176173622,-2.5725876762840905,0.03601658521164325,2.0768010027449257,0.027476824579263315,2.3092704366963765
PCA_Sq_130,0.025134966321202212,0.49695677068383426,0.02647086708152646,-0.22106856411731113,0.01559287170577428,-0.20386929325723013,0.027284174840556896,0.08218216141259238,0.041261566645461434,-0.20164648706052124
PCA_Sq_131,0.018800766230330446,-1.473508228244615,0.03841044259790649,-1.0986363541096889,0.00709573313535683,1.3128812721865337,0.01505452003288199,-1.6929613392570921,0.04239814083614174,0.6818028989178657
PCA_Sq_132,0.02795107740490521,-0.8970012019269027,0.052605035177612836,0.27063808305442105,0.016215112889853,-0.8566100484353583,0.021170392862984055,-0.4594303724351714,0.03137621362235532,0.28848852009894066
PCA_Sq_133,0.01913910900724569,-0.5649259891410938,0.012617541529315934,-1.238819951495032,0.018242989152983557,0.2677164778548309,0.012894827276951792,-1.1967894215422565,0.06241805243908094,-0.6442198751001287
PCA_Sq_134,0.03885237193137481,-0.7590379476434694,0.008496372687800235,-1.1293405156235015,0.010709358542114966,1.0241113412449925,0.03141706275521616,-0.8900680870825577,0.022314626111397118,-0.6792804714631548
PCA_Sq_135,0.019666502386166518,1.0623269068140808,0.017659598064861837,-1.0048246110487777,0.012533091339301583,1.0623269068140808,0.031217958045655806,1.0623269068140808,0.06379071586173812,0.9419103135405162
PCA_Sq_136,0.01668413324196502,0.7902054510499443,0.012953486639519007,1.1640821869253326,0.025603233411572522,0.5321341214670143,0.023038585184427918,-1.05316118882813,0.034649688803373824,-1.0508589294719712
PCA_Sq_137,0.03369560630187196,-0.14754849551672344,0.015569461053478728,0.08844589611412901,0.03535638030477739,-0.6439504917057579,0.04702549181835902,-0.28589003543825764,0.034649688803373824,0.910357398000891
PCA_Sq_138,0.019666502386166518,-1.0843355975016906,0.008594702554474476,-1.4274437368533688,0.021880029561079734,0.8900410640307732,0.036682200642868465,0.7756716842468805,0.026630840559441718,0.8900410640307732
PCA_Sq_139,0.01680096694268851,0.9974925829769234,0.03195949602527365,0.1389190788235508,0.01396577823831073,0.5361695061183949,0.02138017670653597,0.48491138646744725,0.04261949910433305,0.6579075402893957
PCA_Sq_14,0.019666502386166518,-4.873084246382799,0.02628530583534716,-5.049189030241148,0.010891159820520357,-0.6025432378178266,0.02606668790258504,-4.873084246382799,0.03667851827214391,0.41005926936768233
PCA_Sq_140,0.017632256449035877,-0.32447657520454154,0.021797946548266833,1.004248713159977,0.012533091339301583,-0.8762969135417187,0.0351707740795173,-0.7819065925103594,0.025596658160705887,-0.6875162714790002
PCA_Sq_141,0.00934532774492669,-0.7322266818734369,0.04096634977726199,-0.2395773313462206,0.011861067848255243,1.2922542429493424,0.02983187043647051,-0.16260087032634307,0.02597190984967973,0.12990968154919158
PCA_Sq_142,0.02795107740490521,-0.8508358579057771,0.012617541529315934,1.1362431146541958,0.028541907513153067,0.5260377608759366,0.02790427387915073,0.5156069001275903,0.028337751682220608,0.5156069001275903
PCA_Sq_143,0.019666502386166518,-0.850622341015959,0.012617541529315934,1.2555336778380504,0.024016263272939133,0.4582881791757982,0.03364719588581405,0.4582881791757982,0.04317451884754092,0.4582881791757982
PCA_Sq_144,0.017201380933259625,-0.8026077345326963,0.03275413505471203,0.0017377571933483438,0.023721564612264268,0.7281494334023921,0.05614512074514447,0.6681197405421926,0.04867691781237582,-0.31083894805338974
PCA_Sq_145,0.023680287470271844,-0.5196599863520368,0.02070087832224038,-0.013094706702368342,0.024918440345119364,0.9253761537605572,0.019036571517068834,-1.2421780564083338,0.020563671157226127,-0.8348810107077203
PCA_Sq_146,0.05449623901537404,0.5459599011041771,0.02020349128333354,-0.5574840655568665,0.016272423399754796,0.619172905972367,0.038718184856985305,0.4361403938018924,0.04181099221879547,-0.861829349820346
PCA_Sq_147,0.019576905637625153,0.32708354308586185,0.03625282353900805,-0.7779844940976901,0.032815393926557856,-0.9962695384796263,0.058651352661840184,-0.4096284817031728,0.06421838944268576,-0.4096284817031728
PCA_Sq_148,0.018800766230330446,-1.5999340367978627,0.028663011075781175,0.05766004387027435,0.013447135584498088,0.10784763635003625,0.024914057665599287,0.15977343046601966,0.046253688609048604,0.1581169714499635
PCA_Sq_149,0.018800766230330446,-1.0811262082998991,0.03841044259790649,-0.8358629662336763,0.010709358542114966,0.9277494560296307,0.04002315155806051,0.7358905442678216,0.036817207409972186,-0.8358629662336763
PCA_Sq_15,0.02888073867869345,-1.9981715806972762,0.021797946548266833,5.995358743874965,0.024735298905282616,0.8870671755092729,0.021345719769620852,0.08298424345171007,0.047580657714600516,7.934617580013795
PCA_Sq_150,0.027918000893069395,-0.6848707066096886,0.035394686429959465,-0.5981739124168363,0.008896952629177779,-0.8879396238521924,0.01661243848995022,0.9273734242247351,0.023465316349883025,-0.9176941409742202
PCA_Sq_151,0.01726447188359781,-0.4412925956549776,0.02541900221826532,-1.1360335306943066,0.051628954282460726,0.43239676204599675,0.03262214618167758,-0.8149790076837076,0.07267337323531323,0.43239676204599675
PCA_Sq_152,0.04395736809094841,-0.6798503291809788,0.012617541529315934,-0.7439074543689146,0.010700502436092635,0.6807868252056564,0.0396427346431035,0.7986372873966248,0.03525454493841651,-0.6466139841674694
PCA_Sq_153,0.013976723684069103,0.01787761824237344,0.03179730541799475,-0.40998743715127484,0.0143682941607165,0.7870732234444378,0.03371522936192588,0.7870732234444378,0.029802002364790692,-0.44363974487886515
PCA_Sq_154,0.02939885082759701,0.49190549196702293,0.00880172592937966,0.4417949525894804,0.014947977191727801,-0.8687342755669369,0.01819549329338599,0.023488522815987567,0.041375080800285735,-0.4864267194069116
PCA_Sq_155,0.022602684418590355,0.4002130661202129,0.009632846980073807,0.7279198180996033,0.03142630514455924,-0.5216494795939662,0.03255694748326432,-0.5216494795939662,0.06698810180609949,-0.10224612080730411
PCA_Sq_156,0.009833018242399266,0.4817547946105969,0.019458973045595795,0.4451558493908281,0.05275461232140087,0.24840568362690152,0.05217860885729214,0.2711714505521401,0.03755562095407097,0.26944415279319567
PCA_Sq_157,0.010349666162592364,-0.610351274054221,0.017414550908360082,-0.13879192289473163,0.018073696224614966,0.6691108319914314,0.024223196034969918,0.2408611188108618,0.05595244191804527,-0.2941158572164042
PCA_Sq_158,0.018800766230330446,0.8150095526496921,0.017354291580428782,-0.9387138157350812,0.017825400176173622,-0.5137785192210842,0.03378047753675316,0.41730889733625554,0.06147452296662579,0.49783675940386063
PCA_Sq_159,0.018800766230330446,0.9526672418488846,0.03587988736451819,-0.21038898528554362,0.030719838301340896,0.17533451442568482,0.051176157725364324,0.21235035858869433,0.034649688803373824,-0.7225024715603203
PCA_Sq_16,0.018604312102023568,1.6270072040125143,0.03841044259790649,-5.277208418705797,0.012375690643364412,-13.961417131656173,0.04451541395062697,-1.7172222382416678,0.0383531689881046,4.755479908056749
PCA_Sq_160,0.018696970556683068,-0.5688705895671566,0.021797946548266833,-0.7084143831314962,0.018075767542711008,0.18569955341038313,0.028231610940928964,0.030650893894450304,0.03942020269955304,-0.09855632236882705
PCA_Sq_161,0.018800766230330446,-0.924475725047285,0.02899134469690756,-0.09596620447700221,0.013268988055945254,0.4700093156703695,0.03564821339302526,0.4700093156703695,0.0536050227367416,0.32702648392636535
PCA_Sq_162,0.022602684418590355,0.32327572217386136,0.012740521496425378,0.5763216403174625,0.009058081472304247,-0.4525104126207826,0.028844750185710533,-0.3598064090918629,0.0224464259671453,-0.30986967261961396
PCA_Sq_163,0.022551394780784384,0.5170306707901118,0.017354291580428782,0.5997489165721126,0.012375690643364412,0.7817290572925144,0.03010161498112285,-0.6410247701578997,0.03419841192248185,-0.5858792729698992
PCA_Sq_164,0.02835172481883108,-0.7620199061443411,0.030817249893945853,-0.5190531289281144,0.027548492848698758,-0.5075671426035246,0.037216158616375186,0.4772592940637095,0.023465316349883025,-0.755074909488371
PCA_Sq_165,0.029455846014178118,0.6910756658985931,0.03841044259790649,-0.7330285930637699,0.012886281208471573,-0.5066325313825737,0.02908374534660152,-0.3313581610487444,0.05133744642701821,0.1396917092234219
