,Overall_Survival,Remission_Duration,resp.simple,Relapse,vital.status,Overall_Survival_cut,Remission_Duration_cut,Overall_Survival_binned,Remission_Duration_binned
EGFR.pY992_Absolute,0.01793740856908829,-0.07828885038482228,0.11382437962268149,0.25339954702441647,-0.00357706592924525,0.007866020034645925,-0.057434270148709714,-0.007776546692214304,-0.04092690417947335
EGFR.pY992_Squared,0.007586788275003912,-0.060585178085843044,0.1319623663854006,0.21634377852164202,0.011837527600024591,-0.01630625013676266,-0.0658033050727638,-0.04027015200726943,-0.05381509948030237
EGFR_Absolute,-0.043359826822549415,-0.016249305795170147,0.08800500754241596,-0.01908767173880592,0.02322011682373948,-0.013653006401632204,-0.02470203229797509,-0.022840903430697272,-0.013797046953280068
EGFR_Squared,-0.019252914157682932,0.015265640927245454,0.08061411913196745,-0.04620726956931001,0.08448308910555796,0.006377004987368239,0.023359851927112547,-0.005436481179554481,0.034234318020955064
EGLN1,0.04113003564649154,-0.01499083320271851,0.0325298321545964,0.00027956718671642643,0.0234187875750969,0.12472917886086676,0.06900573362548341,0.12338047261698246,0.0640196326114377
EGLN1_Absolute,-0.058372156708636394,-0.08827545877030125,0.05425987651630095,0.029699952129841813,-0.055819050348710486,0.047012076708290634,0.00042612372818817126,0.05532401432072077,-0.008035840579170882
EGLN1_Squared,-0.03814593186590437,-0.06373085732653652,0.08681093444477046,-0.0023511552032552704,-0.010756890275461839,0.07256194170809609,-0.001734321083043745,0.08414953148294001,-0.014514628513425824
EIF2AK2,-0.16912822186340426,-0.19448045945966408,-0.08829235893367479,0.1406348319844733,-0.15717191060740823,-0.10470151728480508,-0.13145039076510728,-0.11795383992733975,-0.13000383846902247
EIF2AK2.pT451,0.07788014651880298,0.11236053121108054,0.08948092756777441,-0.19531396127129635,0.04615133264980696,-0.01738383944794085,0.009102140381100797,-0.020883267691073484,0.030686453830296816
EIF2AK2.pT451_Absolute,-0.035169201588731644,-0.03884942187442696,0.022351868964851012,-0.0536998903662736,-0.038847245739751346,-0.061544937283641646,-0.05350738243152505,-0.06106928587743251,-0.059692330548993755
EIF2AK2.pT451_Squared,-0.02573254732730435,-0.04011702798524665,0.011176138101417515,-0.032346298162779695,-0.04951415053422884,-0.046753132087828136,-0.07451672284230945,-0.03999680755136788,-0.07984023167883975
EIF2AK2_Absolute,0.07610507466341292,0.10379494695190458,0.08491664303655616,-0.013862202098073657,0.09837228490035127,0.08006738727070066,0.1093704099781499,0.05806742325840508,0.12664103138999125
EIF2AK2_Squared,0.0534039366391313,0.08784817216329008,0.08537267689152585,-0.04977869367596759,0.10945678087493109,0.06855021676760968,0.09950670773148043,0.04548135075916424,0.1199077305068395
EIF2S1,-0.16999148219226243,-0.08785908213445502,-0.08028761918269564,-0.013002411733271425,-0.14775483295338845,-0.2130928504335207,-0.13893755546634695,-0.2135770106786637,-0.1018113685159753
EIF2S1.pS51.,-0.06363862696700956,-0.12392394045033016,-0.04027618892045654,-0.012328436780968817,-0.0027256676193846805,-0.0918444663538519,-0.08241640152630171,-0.08799908857772784,-0.06440654244196833
EIF2S1.pS51._Absolute,-0.05521302067569563,0.12216911810964592,-0.11882025824330536,-0.15216455396068576,-0.009505924664435709,-0.15975854712788679,0.018078696844263765,-0.17308094042779038,0.05014753305900239
EIF2S1.pS51._Squared,-0.03431019907203514,0.12180059065687067,-0.08297158355295074,-0.18107385828134898,0.04196537741219123,-0.13627572187460893,0.020701651779810648,-0.1407298574005735,0.044297806620780984
EIF2S1_Absolute,-0.041322572723521904,-0.027756794911242118,-0.03211436762042853,-0.07964537786654574,0.01316371411726831,-0.08488000141382308,0.0032122003882109583,-0.07148595142774376,0.001402669533793794
EIF2S1_Squared,-0.03931887003411179,-0.029474344693049593,-0.004284580377250057,-0.06609166669396178,0.011604300798901929,-0.060985364463969564,0.018271578150101074,-0.06491451490428832,0.015727945290424664
EIF4E,-0.1633878266401429,-0.1381914138254398,-0.09650133509147296,0.027306951937616092,-0.09617175878767367,-0.17821908514414048,-0.16394878499690388,-0.18256345409424288,-0.1487106224370511
EIF4E_Absolute,0.0743162586280102,-0.03431917436428046,0.17904273604223248,0.058457665312676266,0.12445307633308526,0.036857756283608885,-0.0042305486205739635,0.04540940947080055,0.0017758252551522778
EIF4E_Squared,0.05211048681615181,-0.05372015288481484,0.15132370515520502,0.09234110005127855,0.08390894574738933,0.010270248457203484,-0.03659563441577158,0.007307909139236115,-0.027013209839499206
ELK1.pS383,-0.020337139314751552,-0.02723466815035718,0.01184640946842193,0.0269519642048606,-0.019045149715737383,-0.08908536168983457,-0.014760324299332763,-0.08503489051518456,-0.02242863285938849
ELK1.pS383_Absolute,0.11226973745311362,0.23552303011941092,0.0008451365370819922,-0.11359466857529056,0.05909294256999459,0.195928203923812,0.23097620603304286,0.19225034136426283,0.2097440635566061
ELK1.pS383_Squared,0.11117277396268194,0.2271084059047774,0.018894794624880095,-0.08928189070781183,0.06862347320573389,0.18719381501139803,0.21580028581081062,0.1921070342528045,0.18470387278064385
ERBB2,0.001930688743286871,0.013886830245907356,0.039530853369711544,-0.05191592550053402,0.03519388422719958,0.031212062698180932,0.05803779892592018,0.03725150223169374,0.06846895567761321
ERBB2.pY1248,0.018022931092688387,0.13777188638147134,0.03407387282157928,-0.11971663767614055,0.052697007340681584,0.034482834580062974,0.1831910112861544,0.048816490675461566,0.1798151310090098
ERBB2.pY1248_Absolute,-0.01855171216735443,0.04937535679604512,0.02477538589822505,-0.1466762079602645,-0.03571315339594824,-0.0033249450485718056,0.0600380230538819,0.009515341349070687,0.0749595636448888
ERBB2.pY1248_Squared,0.004578479074487183,0.07854992147675974,0.008596458841357358,-0.13478910010169473,0.010423910003350773,-0.006118185127248973,0.09210569083631961,0.010435542778828676,0.10440873473699605
ERBB2_Absolute,-0.019197872387305637,0.06283319803992746,0.06390545728626723,-0.110818595555734,0.008099893493659506,0.02359932808729574,0.05991410415421686,0.03240854686736321,0.0744827906304527
ERBB2_Squared,-0.0019123006957989905,0.05098344183358558,0.06346635451996334,-0.11179965691397792,0.06924118691655017,0.058006489342869436,0.09790672168189736,0.06304899934970308,0.10519150017420947
ERBB3,0.04676960122774158,0.07709747292713694,0.12614627482575635,-0.03346230767075573,0.11341594166695071,0.013037311932185259,0.06812697299264793,-0.0028595724816741492,0.05391850429364867
ERBB3_Absolute,0.04235514684385063,0.0278986930125812,0.09523797810920889,-0.004312497355957144,0.10767800006870937,0.05710849382812567,0.03747649673231709,0.04263047968291705,0.048024901846938
ERBB3_Squared,-0.00019342368419298717,-0.0023366898719583804,0.1016828421850439,-0.01743207839180561,0.0907919844165639,0.013934337583525263,-0.0019416242857061938,0.008564730794778692,0.011897334524724258
ERG,-0.17998329535828755,-0.21011122650773326,-0.21551362161679102,0.14591583079956474,-0.15241820860190405,-0.0674006470154902,-0.07074790694431146,-0.05250547853224794,-0.08383845020849072
ERG_Absolute,-0.044218786795599596,0.04082740924640917,-0.10069986574606625,0.021977406845085073,-0.06417031424665472,-0.02156576935510384,0.06820495618122133,0.011629604916375514,0.04518956105525881
ERG_Squared,-0.056537382459711294,0.04821750186644077,-0.10857819580789911,0.01364854393689484,-0.06720365840433823,-0.03601192529565467,0.08262084269993282,-0.0040525248442885384,0.06430662020603023
FIBRINOGEN,-0.051526513780769514,-0.10232315282479637,0.015099889853868986,0.18930107965098747,-0.07358449588363487,-0.034500129767628625,-0.045725867391361294,-0.055727313087206756,-0.053726712261012784
FN1,0.09651435345028984,0.014131071984003592,-0.0265681512613644,0.08696219228907966,0.07810566515392697,0.21832124598753017,0.13638486512390788,0.21882586627000442,0.09129969382279372
FN1_Absolute,-0.04251673176973975,-0.0031250089642504723,0.07032304416633132,0.03371440078390209,0.00023352346770174966,-0.07352869119934831,-0.03431402893015222,-0.06827541413066826,0.0025144186198852864
FN1_Squared,-0.012767367191429789,-0.012884414847773848,0.09292928364568978,0.05585674199552085,0.019147591381099855,-0.02534350252191962,-0.031388736936025154,-0.020052228269832738,-0.004405447328669673
FOXO1.pT24_FOXO3.pT32,-0.06367426854711813,-0.11356815604229743,-0.04248961199440483,0.04419927068230214,-0.11037788014887569,0.01310525857238126,-0.020354791519827515,0.00524938821230967,-0.018091354059441057
FOXO1.pT24_FOXO3.pT32_Absolute,-0.06104156798277116,0.00942683011308866,-0.007795241985272017,-0.014932317914139927,-0.039718307565485195,-0.095489517104481,0.028046694480918573,-0.07806847007992787,0.026283735960145542
FOXO1.pT24_FOXO3.pT32_Squared,-0.025099098946800364,0.004045307439977124,0.012937242835915167,0.0038083716371884327,0.014614404196440944,-0.03731129603654139,0.05134598278415212,-0.020558323859726294,0.03509539080144396
FOXO3,0.004629969958025521,-0.03903978719035805,0.0339404014181647,0.12762220973249433,0.0028763872829175125,0.0695399488390682,0.006986221856533031,0.05926784385220395,-0.010829589149629707
FOXO3.S318_321,-0.09295816910140305,-0.05832255404931592,-0.047957829932572534,0.0550000842345367,-0.05514985340796515,-0.18166577648748217,-0.10532485814952987,-0.17784909901133353,-0.09930147593071947
FOXO3.S318_321_Absolute,-0.060012284300102456,-0.023777027852604157,0.012768762702561694,-0.10377012068466317,-0.036977059440356674,-0.04764209107339688,-0.04535946639981296,-0.016491894547493374,-0.018052257122781384
FOXO3.S318_321_Squared,-0.023914910749951133,0.004969652319635976,0.024175351184578,-0.09241691142976606,-0.02063643518762182,0.012185437524279431,-0.004348603627451249,0.03934761907777219,0.01936025022320937
FOXO3_Absolute,-0.08129818542406263,-0.10463782974756337,0.0811315267519976,0.1059405878146831,-0.1264600394726227,-0.08782709636040548,-0.18888254083559108,-0.09752628840692013,-0.15568380294579556
FOXO3_Squared,-0.07810235217165232,-0.12112617234583099,0.09375464211166532,0.1308126382233295,-0.11850476618842008,-0.06181377312930235,-0.1883313839683216,-0.06996734215091362,-0.16333316759597508
Fli1,-0.13225077904984103,-0.14043655600372726,-0.010620132337539442,0.06257666382084313,-0.14444541034557612,-0.16115173047370182,-0.12119028046125438,-0.15134774601077663,-0.1111501379481683
Fli1_Absolute,-0.040025874750729634,-0.000482854267967521,-0.04318923272740184,0.11880310834017387,-0.050918620057295215,-0.08106571827892171,-0.01831075895279053,-0.05368195825884924,-0.041829047660305284
Fli1_Squared,-0.053189111365479234,0.006833378824002201,-0.040819529749923394,0.09151945095336426,-0.06339659775561217,-0.0856488401138829,-0.008671203870586638,-0.060821219220375575,-0.03412387575439436
GAB2,-0.09646302964713317,-0.16528127629497583,0.09929580125806746,0.12489651112484601,-0.10273748074824873,0.013575928161267344,-0.0813267753802738,0.020419600341420926,-0.10148680937340963
GAB2.pY452,-0.07638236569621078,-0.032286651907034884,0.03327991751016345,-0.07323110980200234,-0.05598643455139646,-0.06307970214863362,0.008805418291692525,-0.05313928456101475,0.013589634053561669
GAB2.pY452_Absolute,-0.09950609944623437,0.006309404640699528,-0.01190849599692085,-0.13614562535903824,-0.12171514649041192,-0.1422783050480388,-0.05498591960425658,-0.12632175871502635,-0.028411389281093095
GAB2.pY452_Squared,-0.050703816578768386,0.029930166982021604,0.01813198982711825,-0.13100286781610335,-0.08259122097544704,-0.06208503347061032,0.026458759884734076,-0.05050074213586675,0.04400079090906879
GAB2_Absolute,-0.07319695091298838,-0.0764967871218229,-0.00900688499061026,0.054049695587017194,-0.04338991412428274,-0.10984394382607146,-0.07687101230158089,-0.09252919253863535,-0.06416756982532812
GAB2_Squared,-0.0766069243984756,-0.0664557488568518,0.024455556233786906,0.03662131305611246,-0.04534869938801732,-0.11619177839471709,-0.09518664101761652,-0.10747036688770858,-0.07254597246730286
GAPDH,-0.10532136378279527,-0.1259265617596685,0.055506513753887037,0.10491676714449748,-0.07803752801845903,-0.08968858783741537,-0.14462547729259725,-0.09522177758882666,-0.13105152312399412
GAPDH_Absolute,-0.07539603759078958,-0.25441032830708527,0.038688513851182015,0.26991275373365486,-0.05538738108225047,-0.09123926454568486,-0.20081477632999561,-0.09526620219247717,-0.18227393150802942
GAPDH_Squared,-0.08932461766193044,-0.22447061471005234,-0.0015093745050099897,0.22361444236408573,-0.06202433310088249,-0.12136256278672984,-0.19095172967674326,-0.1130615240528259,-0.17039115538553898
GATA1,-0.01751864551904287,-0.004641192563301236,-0.11229870764116075,0.022816054812394466,0.023363039713067565,0.011007931054950286,0.006316471672927097,0.03453701939912483,0.041449043217920936
GATA1_Absolute,0.0326588187537919,0.13081944685087624,0.07796997332853775,-0.07467109009316988,0.08175495990130306,-0.025289277908784196,0.019378346719064313,-0.020578497830739412,0.04534178099826417
GATA1_Squared,0.005090259810229816,0.09561174731459836,0.03568581813354678,-0.07648860266037436,0.056571773624971664,-0.05177240178988464,-0.007406075280683958,-0.04303638836342024,0.020504337984388363
GATA3,0.16109962489096305,0.024960578206505404,0.038264868733474504,0.024309550745387622,0.14678828195990357,0.05844801729502476,0.07670141583743838,0.04260356402833828,0.05870382784425617
GATA3_Absolute,0.07854978772221655,-0.06882320393782462,0.01973918381946254,0.034203391046214414,0.004022714440869432,0.05640339519788283,-0.018936755204094494,0.07467381607889892,-0.03597791363015436
GATA3_Squared,0.17188873247485328,-0.026472398184637643,0.043283062264915045,0.03172544882517514,0.08460233783003919,0.11050065821301926,0.024449650884676433,0.13233981269003686,-0.001766904784214561
GRP78,-0.017957106376398174,-0.08897426036043116,-0.01681045591983517,0.12026924831084049,-0.013235840183301767,0.05804961963125645,0.006844850719831512,0.035609370401197056,-0.02247820636538666
GRP78_Absolute,-0.04164440138620399,-0.024482690310896834,0.04587910843198702,-0.035791224599337965,0.004184952529008165,-0.039939484930417574,-0.04242275535971677,-0.05000137977413183,-0.000993145517187113
GRP78_Squared,-0.04902873284743402,-0.03276578299584477,0.06838447885566362,-0.008094792116255113,-0.010469359774912321,-0.026511587709347535,-0.03856595429068624,-0.04444825498269741,-0.012272252003008272
GSKA_B,-0.19793153622219645,-0.08483091914845409,0.021038795433215702,0.052393684820006,-0.1599482799764161,-0.16879076700790155,-0.12691962919993652,-0.18037076258533544,-0.1098557170959328
GSKA_B.pS21_9,-0.045549616550005605,-0.03237443778914057,0.14950162895737143,0.035976305239588884,-0.06767350344566771,-0.13718820919615254,-0.14384557471936418,-0.1488812669713447,-0.12010467467424617
GSKA_B.pS21_9_Absolute,-0.030971564545977513,0.07133989164196702,0.031102395786212666,-0.06288226661931921,-0.04067722787052993,-0.12836557992680978,-0.06295818100704653,-0.09833109410938874,-0.055314418515291036
GSKA_B.pS21_9_Squared,0.02248820539309767,0.142870465315853,0.03517516242451636,-0.09913579183264552,0.03170346614537583,-0.0906455229114246,0.0023982322570136444,-0.0638399020897041,0.014854204002648107
GSKA_B_Absolute,-0.12622926042579477,-0.22429097475381463,-0.044867829098258066,0.23344192853664522,-0.0669747055047169,-0.09511374783280402,-0.13086531138052301,-0.05237028063678835,-0.12900653068818216
GSKA_B_Squared,-0.112095260636041,-0.1729953868599411,-0.0311184609224137,0.19816702942858005,-0.07832974073903534,-0.07608580689465323,-0.09444241705048499,-0.04375386007222493,-0.08429173405013989
H3K27Me3,0.20819307245345842,0.14650938508348924,0.033472005456646095,-0.06905500043159693,0.19486556006127345,0.21238990992022058,0.28501110312623024,0.20018067517476426,0.2471692999857635
H3K27Me3_Absolute,0.11999510853979851,0.015140631755756292,0.15489468862366043,0.14578060760602835,0.08451843605296892,0.1887674841111353,0.12811572979213054,0.17391362801151009,0.09119376692270792
H3K27Me3_Squared,0.1085428323164794,-0.012521368434201699,0.1711721491655904,0.15263297913883353,0.07530896021160265,0.1623881824007464,0.08604647772051599,0.14625306800239676,0.05777083722982295
H3K4Me2,0.08006935083480173,0.0550300750661972,-0.034184208518394835,0.05193590532884094,0.04864959646616618,0.100666978943325,0.16547071159615806,0.09180562783451224,0.15547919039650515
H3K4Me2_Absolute,0.07966302317208142,0.04856733717934488,0.0716809466341516,0.0639821190769546,0.06521949928407886,0.1090317029692831,0.11329001190887607,0.11755488384856103,0.08344210291764989
H3K4Me2_Squared,0.06869598801979745,0.042054562846036585,0.1122149967511675,0.05852312003427847,0.05348559350392083,0.07915875028974907,0.07277666745626238,0.10470977909451498,0.0510092648656437
H3K4Me3,0.07670807316592625,0.04296034243025937,0.05497612006332777,0.01044574792123909,0.0641396415026201,0.07967180363037302,0.1431552333944824,0.06911137868629336,0.15157499128807694
H3K4Me3_Absolute,0.12791317231278274,0.09948622378397419,0.07716964635455162,-0.043423560072893434,0.10691900884844531,0.15837564106608673,0.1635130375457466,0.16096959997428448,0.12072769442037314
H3K4Me3_Squared,0.09316660317974314,0.07214928411252544,0.07873385963581407,-0.021165355464777443,0.0912782522949479,0.13411221579861876,0.15109916677462176,0.14291068847221922,0.10893186279115155
H3histon,0.19766619996446955,0.19046453244143433,0.03730892991598711,-0.11844862004226771,0.15307840572729914,0.19795328121797412,0.2815366265964145,0.19526277769113187,0.2821517322994723
H3histon_Absolute,0.005246622974527677,-0.04893679462392726,0.011695617372365602,0.17415783647317268,0.011357619612844509,0.02231548474530063,0.023016347571476557,0.01048229757851501,-0.022958952473212647
H3histon_Squared,-0.015988249896951967,-0.054822996020052306,0.058054520412990404,0.15713855249078013,-0.0035910344861792816,-0.004215562502422896,-0.024108529015453906,-0.014757205633590887,-0.05810173598900232
HDAC1,-0.05326044448959388,0.03990422587160994,-0.029363588433896606,-0.08031066202050456,-0.0707449355169998,-0.09871575720892571,0.01256209340809779,-0.08993936748743311,0.016755574207472482
HDAC1_Absolute,-0.06262385956711258,-0.11035898124782142,0.028161648108023324,0.1494260615602473,-0.05647357810866423,-0.08918724524420528,-0.17239709652631027,-0.09127649381604162,-0.20561652318129137
HDAC1_Squared,-0.0701440560652645,-0.09845579581366068,0.007511934997997253,0.18083698660388442,-0.07900434374151646,-0.08567396488808478,-0.13908684251620373,-0.09866903587250819,-0.16451716439379274
HDAC2,-0.026859885736677386,-0.031503927932999956,-0.025055533081774283,-0.02464740344709443,-0.057316663850494,-0.02232215200838718,-0.041161398797010446,0.01752826808759203,-0.011939048117238137
HDAC2_Absolute,0.03026010012759649,-0.08082024170340031,-0.013531518858569135,0.07205717478947597,0.06981622373981698,0.0349970238388743,-0.033486099371242674,0.041356799791490914,-0.029151261345657657
HDAC2_Squared,-0.004265262198403764,-0.09393642591983611,0.035799332416352046,0.09595686936544848,0.016688817177237695,0.04210263678625197,-0.07462492332058762,0.06136723500335032,-0.07171906515787721
HDAC3,0.0598466046615241,0.10567807068622946,0.11690612770998506,-0.1045130439246244,0.0945633064510432,0.05488751586311582,0.06450996018067584,0.08174172670093033,0.07137544267109809
HDAC3_Absolute,0.07563277902752001,-0.007248160684665801,0.13658049493649643,0.044735057898401306,0.08901612197900519,0.09096264936700807,0.023389135393887345,0.08049253022358653,-0.0012676197032296388
HDAC3_Squared,0.005158080765863307,-0.06349341095994053,0.15952700607750395,0.05194644017030013,0.027810201047885414,0.036664661432060194,-0.06667559163660321,0.03990077289328318,-0.0777717399501359
HGB,0.25816153705141887,0.2578797660451165,0.16952961766087743,-0.21527747233979888,0.21251656379711373,0.28027504964919264,0.28875587283861326,0.2657276710516181,0.2941896448094893
HIF1A,0.06219650414251076,-0.09188013926343896,0.1311960538044304,0.13632892225150336,0.08056850329352097,0.14254919286999287,0.04033673361305617,0.13325520954025655,0.013399178223493066
HIF1A_Absolute,-0.04158958982982502,-0.046579387034022285,0.0014810479529452285,0.050083985825371914,-0.02101777204300879,-0.08575761135605196,-0.05891671902435736,-0.1153680158561062,-0.03348002930605343
HIF1A_Squared,-0.06262407538317168,-0.06470275641606872,0.019914623021664704,0.04870277878390519,-0.028489940620490796,-0.09861787996095797,-0.08253976925437152,-0.12708441404033494,-0.05928786788035911
HLA.DR,-0.0031345577578089446,0.0801326723529006,-0.08181930548724053,-0.05207124796238643,0.022060754434659595,0.013157811721619207,0.09843078531812686,0.005550384640806783,0.07161510214340971
HNRNPK,-0.175966812601276,-0.1236283806968745,-0.08887631984352849,0.026632898351217307,-0.17081402044816615,-0.238281952431584,-0.16699419862211498,-0.22590351429413033,-0.16530611464944767
HNRNPK_Absolute,-0.047992393661667264,-0.020413839879263852,0.044465621120598056,0.02547898663271224,-0.03347747993650029,-0.043827618155089614,0.01622156459720076,-0.03612811441921339,0.00799183127194455
HNRNPK_Squared,-0.024237658717201672,-0.021817446423164463,0.07117752649443264,0.03293913643668466,-0.015107453144097336,-0.029352440058318975,-0.0005966076242440645,-0.019016021894072005,-0.011259586955127287
HSP90AA1_B1,-0.18130088644689263,-0.13235890292304806,-0.04554474763123677,0.053728882584854934,-0.15573750157869604,-0.2783653885774282,-0.1661700050626065,-0.2716337425981447,-0.16789515756140666
HSP90AA1_B1_Absolute,0.062156780806393856,0.03580110249282608,0.1306750774691866,0.03778158488898102,-0.002305935119594502,0.10209813513638272,0.04730459027397789,0.1145419139667407,0.04915457247045095
HSP90AA1_B1_Squared,0.024190931815849335,0.03601308322959557,0.04269947583799664,0.06988829696009248,-0.04411674032897913,0.05498005227037269,0.04845162406263278,0.06708561952022969,0.03771790641152127
HSPA1A_L,0.16714348657044234,0.20655935541266052,0.10128803653078952,-0.1398676212173966,0.21649850775051382,0.22928760041931273,0.24687962365212196,0.22956089998332918,0.2250661378019436
HSPA1A_L_Absolute,0.023308313077319804,0.12578352682811994,0.07258586076291434,-0.1566696374483697,0.1352507354226178,0.10695425283413366,0.1625276740857375,0.11859311846005546,0.1646912090913489
HSPA1A_L_Squared,0.07964543417041484,0.1343730923404982,0.08325366182138742,-0.1702597995675411,0.18983311912462852,0.13458791787102242,0.16759524292408737,0.13810377075318708,0.16477222574710815
HSPB1,0.15286140452053354,0.13859021194414306,-0.00570746366318024,-0.02167757150551505,0.09653819637023224,0.19777660513979037,0.17231182526504882,0.16748047720472914,0.17932158317754296
HSPB1_Absolute,-0.10554656324928514,0.021153064111273705,-0.055381704160470994,-0.0857860721573787,-0.0681173719386081,-0.07313749993040622,0.006150769404294895,-0.06509776794944526,-0.003116140351695786
HSPB1_Squared,-0.059284355479549855,0.059269749069326666,-0.053032022934910036,-0.07693719670388435,-0.03817486964543205,-0.023111475923830387,0.05741385742839719,-0.010310343920522864,0.054386476955435095
IGF1R,-0.06784075437935998,-0.07638397338829522,-0.03450995590429537,0.10862956702471975,-0.048692868319188384,-0.014464670016403537,-0.08842360956265947,-0.013887536981898154,-0.07636055214352817
IGF1R_Absolute,-0.08316592971880912,-0.06682231818464773,0.08227488492673565,0.009685814733219987,-0.056305468671592106,-0.090748919694811,-0.1214403820651814,-0.09188912656138107,-0.10729788014214037
IGF1R_Squared,-0.09084366583856322,-0.08890999160665482,0.07543773595419853,0.05729575272253311,-0.0640673473641482,-0.0936701843966952,-0.12425603208627718,-0.10102722970514345,-0.10640192238462357
IGFBP2,-0.05020860335849694,-0.01779506188700629,-0.09178664650871277,0.10141301490721828,-0.04887099461800564,-0.015831292655610233,-0.027713895311099593,-0.018771460968352204,-0.04557700017952664
IGFBP2_Absolute,-0.09171111140811004,-0.18598570309244933,0.15909031550647795,0.13003356243598851,-0.1026274154446745,-0.08565384010402552,-0.14726345110930023,-0.06597369619384562,-0.10998954035838396
IGFBP2_Squared,-0.09670496034276642,-0.1820933022577025,0.14840272085680326,0.16074192190386027,-0.0941137528297267,-0.08627387680684953,-0.1707142865946738,-0.06569609780433774,-0.12750432315653543
INPP5D,0.01624071737338076,0.07805702189607262,0.09828908853886383,-0.049178289606421545,-0.02190502437156905,0.091604039828313,0.15316627648761152,0.07591223100350654,0.1937025367132636
INPP5D_Absolute,0.023824945063080926,-0.027607389702323876,0.012897251616757484,0.05684363885368504,0.03830838351646203,0.06002414741766091,0.06071517286382375,0.06939941949552739,0.04402442804414753
INPP5D_Squared,0.019871556502744296,-0.030491056372340754,0.017688353405540234,0.07379037032281908,0.010265727765602483,0.08208600099897757,0.03451201599867146,0.08646100054779876,-0.0008874250937436716
INPPL1,-0.11255536912130132,-0.04608170751658291,0.08779096042189609,0.017742582206234345,-0.07310394414226257,-0.19214785516292257,-0.15212604864897727,-0.19057808851221084,-0.14030315789813813
INPPL1_Absolute,0.018328334928241985,0.0519012725984206,0.0010947967497149374,0.009237285879183378,0.09492178526590458,-0.048276430388391,-0.001613128916505925,-0.0504087903013111,-0.0012857367095453734
INPPL1_Squared,-0.03334268002622506,0.008836153889380574,-0.021642867499916757,0.03041832652292723,0.027025916317400756,-0.08828210334808013,-0.04902160275168151,-0.08146470254659866,-0.03102790063066466
IRS1.pS1101,-0.04675072280005608,-0.090045719943158,0.10264987366087466,0.05972537128123423,-0.07603174655938509,-0.08977240677474387,-0.11317458955538866,-0.09588555407415723,-0.12095732014037464
IRS1.pS1101_Absolute,0.05531586857419656,0.060223483736237336,0.05716710621707676,-0.0326834312501747,0.08182981495103493,0.03333134490307504,0.006892464280329654,0.03629391298528288,0.032924602547331025
IRS1.pS1101_Squared,0.04848157003543486,0.04728075403483677,0.07224863273914525,-0.04662664077796752,0.09384091778462524,0.055837199287967744,0.021131365579490285,0.0731165092474519,0.041480056819929376
ITD,-0.13103918304388504,-0.19989288848356157,-0.026353986329255796,0.24373515857943834,-0.08301048533874245,-0.14973904290206472,-0.20411906942037839,-0.16577627660626196,-0.20190895561107994
ITGA2,0.1509157422574223,0.1679274698198796,0.01794684699958526,-0.03795398398557309,0.16900016045431768,0.2059982684766065,0.18813843349823406,0.20373649769794996,0.15931078881960195
ITGA2_Absolute,0.006248636830093017,0.16329221766420746,0.008094867486942738,-0.12035362241272542,0.05581769832033126,-0.020715423503882884,0.08610641904123388,0.0028461862372505405,0.08873849857328983
ITGA2_Squared,0.037963896929619684,0.1683454228202223,0.021935655850806392,-0.09985620737799707,0.07757875263685057,0.021955259664713966,0.10803928488191665,0.04214429970747344,0.09704431114906886
ITGAL,0.037008690236481935,-0.014883444170706703,0.11652700546520266,0.08509981668709492,0.019117616314392554,0.007561783814535565,-0.029298226578421623,-0.01849789811792019,-0.01757513840859744
ITGAL_Absolute,0.002952597065703204,0.035968258465812204,0.14674016297417622,-0.048131659481621764,-0.031150286898164337,0.004984096950103654,0.02300980213133898,-0.010267086437149074,0.04713782928748935
ITGAL_Squared,0.02765262076155478,0.06955032202748992,0.15070000170300282,-0.07720711289264018,-0.02751301040157365,0.028423614336084015,0.05113956667111849,0.0208373964417012,0.06961213815906116
ITGB3,0.05247545979547633,0.03742166500097998,-0.03202311686523347,0.07915367540455791,0.062448730574133526,0.16658092602685806,0.1145455897716492,0.15862939646756943,0.0726743261137107
ITGB3_Absolute,-0.013669515927955383,0.04337594596656894,-0.012987721127195687,-0.027297787082849648,-0.0009721900917669364,-0.015672278072953745,0.03986707377629956,0.007079649887766726,0.06007600541783678
ITGB3_Squared,-0.026721269015652156,0.03292341313613878,0.010085721639822189,-0.009412704070683373,-0.011570735328500602,-0.0018378516184543695,0.045799772693574194,0.02574679877334218,0.05517837924539383
Infection,-0.015021869110946735,-0.09499334223445285,-0.031158329061576017,0.09052067051332059,-0.02330658698106406,-0.16023849795408623,-0.14192813738595228,-0.14599715955328924,-0.14127806771631854
JMJD6,0.0899746877306922,0.11954407742008778,0.14007267290918468,-0.10220331938817023,0.08913051054088476,0.060794074309143124,0.034367723346428326,0.0770728808681543,0.043535426583043754
JMJD6_Absolute,-0.03674160803986136,0.03449662030789115,0.040736581040374864,-0.03862202959025848,-0.006075074618031642,-0.05981567339288536,-0.06448211990251093,-0.03912842914446646,-0.018309003446869723
JMJD6_Squared,-0.042357488072610625,-0.03777294793160629,0.07219269005658847,0.02901702402515216,-0.028781609592979183,-0.014102167801570092,-0.10189433206221545,0.016733290624735202,-0.07539461256310608
JUN.pS73,-0.05329733947482205,-0.1368747444678673,0.01696410545474767,0.03858855552307964,-0.08024408543874846,-0.06368535779274644,-0.1402752902720464,-0.025515536039619778,-0.13812827769348313
